childSkillName, childSkillId, icon, id2, level, skillDecoId, equipAddId, times, suiyin, item1, count1, item2, count2, originItem, collectLevel, des, des2, percent,
ShiMeiSkill_HeJi_SW_LV24, 10224, ShiMeiSkill_HeJi_SW_LV1, 10201, 24, 15321024, 0, 16, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV25, 10225, ShiMeiSkill_HeJi_SW_LV1, 10201, 25, 15321025, 0, 17, 400000, 1090232, 8, 1083004, 5, 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV26, 10226, ShiMeiSkill_HeJi_SW_LV1, 10201, 26, 15321026, 0, 17, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV27, 10227, ShiMeiSkill_HeJi_SW_LV1, 10201, 27, 15321027, 0, 17, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV28, 10228, ShiMeiSkill_HeJi_SW_LV1, 10201, 28, 15321028, 0, 18, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV29, 10229, ShiMeiSkill_HeJi_SW_LV1, 10201, 29, 15321029, 0, 18, 450000, 1090232, 9, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SW_LV30, 10230, ShiMeiSkill_HeJi_SW_LV1, 10201, 30, 15321030, 0, 0, 0, 1090232, 9, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV1, 10301, ShiMeiSkill_HeJi_GB_LV1, 10301, 1, 13321001, 0, 6, 50000, 1090232, 1, , , 1090132, 19, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV2, 10302, ShiMeiSkill_HeJi_GB_LV1, 10301, 2, 13321002, 0, 7, 100000, 1090232, 2, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV3, 10303, ShiMeiSkill_HeJi_GB_LV1, 10301, 3, 13321003, 0, 7, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV4, 10304, ShiMeiSkill_HeJi_GB_LV1, 10301, 4, 13321004, 0, 8, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV5, 10305, ShiMeiSkill_HeJi_GB_LV1, 10301, 5, 13321005, 0, 8, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV6, 10306, ShiMeiSkill_HeJi_GB_LV1, 10301, 6, 13321006, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV7, 10307, ShiMeiSkill_HeJi_GB_LV1, 10301, 7, 13321007, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV8, 10308, ShiMeiSkill_HeJi_GB_LV1, 10301, 8, 13321008, 0, 10, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV9, 10309, ShiMeiSkill_HeJi_GB_LV1, 10301, 9, 13321009, 0, 10, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV10, 10310, ShiMeiSkill_HeJi_GB_LV1, 10301, 10, 13321010, 0, 11, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV11, 10311, ShiMeiSkill_HeJi_GB_LV1, 10301, 11, 13321011, 0, 11, 250000, 1090232, 5, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV12, 10312, ShiMeiSkill_HeJi_GB_LV1, 10301, 12, 13321012, 0, 12, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV13, 10313, ShiMeiSkill_HeJi_GB_LV1, 10301, 13, 13321013, 0, 12, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV14, 10314, ShiMeiSkill_HeJi_GB_LV1, 10301, 14, 13321014, 0, 12, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV15, 10315, ShiMeiSkill_HeJi_GB_LV1, 10301, 15, 13321015, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV16, 10316, ShiMeiSkill_HeJi_GB_LV1, 10301, 16, 13321016, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV17, 10317, ShiMeiSkill_HeJi_GB_LV1, 10301, 17, 13321017, 0, 14, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV18, 10318, ShiMeiSkill_HeJi_GB_LV1, 10301, 18, 13321018, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV19, 10319, ShiMeiSkill_HeJi_GB_LV1, 10301, 19, 13321019, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV20, 10320, ShiMeiSkill_HeJi_GB_LV1, 10301, 20, 13321020, 0, 15, 350000, 1090232, 7, 1083004, 1, 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV21, 10321, ShiMeiSkill_HeJi_GB_LV1, 10301, 21, 13321021, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV22, 10322, ShiMeiSkill_HeJi_GB_LV1, 10301, 22, 13321022, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV23, 10323, ShiMeiSkill_HeJi_GB_LV1, 10301, 23, 13321023, 0, 16, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV24, 10324, ShiMeiSkill_HeJi_GB_LV1, 10301, 24, 13321024, 0, 16, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV25, 10325, ShiMeiSkill_HeJi_GB_LV1, 10301, 25, 13321025, 0, 17, 400000, 1090232, 8, 1083004, 5, 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_GB_LV26, 10326, ShiMeiSkill_HeJi_GB_LV1, 10301, 26, 13321026, 0, 17, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
