additionalId, name, pinji, affixGroup, color, pinji2, c6p1, wg, ng, wf, nf, dg, df, ld, qj, gg, dc, sf, rj, c19, qx, nx, dingli, speed, speed2, c25, mz,gd, hx, hs,oldRj, c31, wgMianshang,chaizhao,ngMianshang,yushang,c36,c37,wfWeak,nfWeak,poshang, c41,shayiMax?,gongliOffset,buffId?,c45,propDes, c47,jiangxin,c49,c50,c51,c52,skillId?,c54,
88030301, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 破伤+80 御伤+47, 0, 0, 0, 0, 0, 0, , 0, 
88030302, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 破伤+86 御伤+50, 0, 0, 0, 0, 0, 0, , 0, 
88030303, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 破伤+91 御伤+53, 0, 0, 0, 0, 0, 0, , 0, 
88030304, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 破伤+97 御伤+56, 0, 0, 0, 0, 0, 0, , 0, 
88030305, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 破伤+102 御伤+60, 0, 0, 0, 0, 0, 0, , 0, 
88030306, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 破伤+108 御伤+63, 0, 0, 0, 0, 0, 0, , 0, 
88030307, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 破伤+113 御伤+66, 0, 0, 0, 0, 0, 0, , 0, 
88030308, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 破伤+119 御伤+69, 0, 0, 0, 0, 0, 0, , 0, 
88030309, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 破伤+124 御伤+72, 0, 0, 0, 0, 0, 0, , 0, 
88030310, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 破伤+130 御伤+76, 0, 0, 0, 0, 0, 0, , 0, 
88030311, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 破伤+135 御伤+79, 0, 0, 0, 0, 0, 0, , 0, 
88030312, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 破伤+141 御伤+82, 0, 0, 0, 0, 0, 0, , 0, 
88030313, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 破伤+146 御伤+85, 0, 0, 0, 0, 0, 0, , 0, 
88030314, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 破伤+152 御伤+89, 0, 0, 0, 0, 0, 0, , 0, 
88030315, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 破伤+157 御伤+92, 0, 0, 0, 0, 0, 0, , 0, 
88030316, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 破伤+163 御伤+95, 0, 0, 0, 0, 0, 0, , 0, 
88030317, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 破伤+168 御伤+98, 0, 0, 0, 0, 0, 0, , 0, 
88030318, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 破伤+174 御伤+101, 0, 0, 0, 0, 0, 0, , 0, 
88030319, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 破伤+179 御伤+105, 0, 0, 0, 0, 0, 0, , 0, 
88030320, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 破伤+185 御伤+108, 0, 0, 0, 0, 0, 0, , 0, 
88030321, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 破伤+190 御伤+111, 0, 0, 0, 0, 0, 0, , 0, 
88030322, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 破伤+196 御伤+114, 0, 0, 0, 0, 0, 0, , 0, 
88030323, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 破伤+201 御伤+117, 0, 0, 0, 0, 0, 0, , 0, 
88030324, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 破伤+207 御伤+121, 0, 0, 0, 0, 0, 0, , 0, 
88030325, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 破伤+212 御伤+124, 0, 0, 0, 0, 0, 0, , 0, 
88030326, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 破伤+218 御伤+127, 0, 0, 0, 0, 0, 0, , 0, 
88030327, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 破伤+223 御伤+130, 0, 0, 0, 0, 0, 0, , 0, 
88030328, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 破伤+229 御伤+134, 0, 0, 0, 0, 0, 0, , 0, 
88030329, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 破伤+234 御伤+137, 0, 0, 0, 0, 0, 0, , 0, 
88030330, 破伤御伤, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 破伤+240 御伤+140, 0, 0, 0, 0, 0, 0, , 0, 
88030401, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 530, 0, 1120, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1120 韧劲+5.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030402, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 570, 0, 1200, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1200 韧劲+5.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030403, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 1270, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1270 韧劲+6.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030404, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 1350, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1350 韧劲+6.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030405, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 680, 0, 1430, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1430 韧劲+6.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030406, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 720, 0, 1510, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1510 韧劲+7.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030407, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 750, 0, 1580, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1580 韧劲+7.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030408, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 790, 0, 1660, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1660 韧劲+7.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030409, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 830, 0, 1740, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1740 韧劲+8.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030410, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 860, 0, 1810, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1810 韧劲+8.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030411, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 900, 0, 1890, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1890 韧劲+9%, 0, 0, 0, 0, 0, 0, , 0, 
88030412, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 940, 0, 1970, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+1970 韧劲+9.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030413, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 970, 0, 2040, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2040 韧劲+9.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030414, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1010, 0, 2120, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2120 韧劲+10.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030415, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1050, 0, 2200, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2200 韧劲+10.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030416, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1080, 0, 2280, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2280 韧劲+10.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030417, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1120, 0, 2350, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2350 韧劲+11.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030418, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1160, 0, 2430, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2430 韧劲+11.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030419, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1190, 0, 2510, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2510 韧劲+11.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030420, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1230, 0, 2580, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2580 韧劲+12.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030421, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1270, 0, 2660, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2660 韧劲+12.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030422, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1300, 0, 2740, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2740 韧劲+13%, 0, 0, 0, 0, 0, 0, , 0, 
88030423, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1340, 0, 2810, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2810 韧劲+13.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030424, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1380, 0, 2890, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2890 韧劲+13.8%, 0, 0, 0, 0, 0, 0, , 0, 
88030425, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1410, 0, 2970, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+2970 韧劲+14.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030426, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1450, 0, 3050, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+3050 韧劲+14.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030427, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1490, 0, 3120, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+3120 韧劲+14.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030428, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1520, 0, 3200, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+3200 韧劲+15.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030429, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1560, 0, 3280, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+3280 韧劲+15.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030430, 韧劲气血, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1600, 0, 3350, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 气血+3350 韧劲+16%, 0, 0, 0, 0, 0, 0, , 0, 
88030501, 双攻会心, 0, 0, 0, 0, 0, 64, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.032, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+64 内功攻击+40 会心率+3.2%, 0, 0, 0, 0, 0, 0, , 0, 
88030502, 双攻会心, 0, 0, 0, 0, 0, 68, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.034, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+68 内功攻击+43 会心率+3.4%, 0, 0, 0, 0, 0, 0, , 0, 
88030503, 双攻会心, 0, 0, 0, 0, 0, 73, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.036, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+73 内功攻击+46 会心率+3.6%, 0, 0, 0, 0, 0, 0, , 0, 
88030504, 双攻会心, 0, 0, 0, 0, 0, 77, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.039, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+77 内功攻击+48 会心率+3.9%, 0, 0, 0, 0, 0, 0, , 0, 
88030505, 双攻会心, 0, 0, 0, 0, 0, 82, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.041, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+82 内功攻击+51 会心率+4.1%, 0, 0, 0, 0, 0, 0, , 0, 
88030506, 双攻会心, 0, 0, 0, 0, 0, 86, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.043, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+86 内功攻击+54 会心率+4.3%, 0, 0, 0, 0, 0, 0, , 0, 
88030507, 双攻会心, 0, 0, 0, 0, 0, 90, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.045, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+90 内功攻击+57 会心率+4.5%, 0, 0, 0, 0, 0, 0, , 0, 
88030508, 双攻会心, 0, 0, 0, 0, 0, 95, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.047, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+95 内功攻击+59 会心率+4.7%, 0, 0, 0, 0, 0, 0, , 0, 
88030509, 双攻会心, 0, 0, 0, 0, 0, 99, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 外功攻击+99 内功攻击+62 会心率+5%, 0, 0, 0, 0, 0, 0, , 0, 
