additionalId,       name, pinji,  affixGroup, color, pinji2, wg, ng, wf, nf, , , ld, qj, gg, dc, sf, rj, , qx, nx, , , , , mz, gd, hx, hs, , , , , , , , , , , , , , gongliOffset,   ,  ,   propsDesc,  ,jiangxin,    ,    ,  ,  ,  ,  ,
1004071, 主武器库洞察7低级, 7, 1004, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+43, 0, 15, 107, 207, 0, 0, 0, 0, 
1004072, 主武器库洞察7中级, 7, 1004, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+50, 0, 16, 107, 207, 0, 0, 0, 0, 
1004081, 主武器库洞察8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+51, 0, 15, 108, 208, 0, 0, 0, 0, 
1004082, 主武器库洞察8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+58, 0, 19, 108, 208, 0, 0, 0, 0, 
1004091, 主武器库洞察9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+59, 0, 17, 109, 209, 0, 0, 0, 0, 
1004092, 主武器库洞察9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+66, 0, 21, 109, 209, 0, 0, 0, 0, 
1004101, 主武器库洞察10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+67, 0, 19, 110, 210, 0, 0, 0, 0, 
1004102, 主武器库洞察10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 慧观：洞察+72, 0, 24, 110, 210, 0, 0, 0, 0, 
1005011, 主武器库身法1低级, 1, 1005, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+4, 0, 1, 101, 201, 0, 0, 0, 0, 
1005012, 主武器库身法1中级, 1, 1005, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+6, 0, 2, 101, 201, 0, 0, 0, 0, 
1005021, 主武器库身法2低级, 2, 1005, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+10, 0, 3, 102, 202, 0, 0, 0, 0, 
1005022, 主武器库身法2中级, 2, 1005, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+12, 0, 4, 102, 202, 0, 0, 0, 0, 
1005031, 主武器库身法3低级, 3, 1005, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+16, 0, 5, 103, 203, 0, 0, 0, 0, 
1005032, 主武器库身法3中级, 3, 1005, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+20, 0, 6, 103, 203, 0, 0, 0, 0, 
1005041, 主武器库身法4低级, 4, 1005, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+22, 0, 7, 104, 204, 0, 0, 0, 0, 
1005042, 主武器库身法4中级, 4, 1005, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+28, 0, 8, 104, 204, 0, 0, 0, 0, 
1005051, 主武器库身法5低级, 5, 1005, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+29, 0, 9, 105, 205, 0, 0, 0, 0, 
1005052, 主武器库身法5中级, 5, 1005, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+36, 0, 10, 105, 205, 0, 0, 0, 0, 
1005061, 主武器库身法6低级, 6, 1005, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+37, 0, 11, 106, 206, 0, 0, 0, 0, 
1005062, 主武器库身法6中级, 6, 1005, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+42, 0, 14, 106, 206, 0, 0, 0, 0, 
1005071, 主武器库身法7低级, 7, 1005, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+43, 0, 15, 107, 207, 0, 0, 0, 0, 
1005072, 主武器库身法7中级, 7, 1005, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+50, 0, 16, 107, 207, 0, 0, 0, 0, 
1005081, 主武器库身法8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+51, 0, 15, 108, 208, 0, 0, 0, 0, 
1005082, 主武器库身法8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+58, 0, 19, 108, 208, 0, 0, 0, 0, 
1005091, 主武器库身法9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+59, 0, 17, 109, 209, 0, 0, 0, 0, 
1005092, 主武器库身法9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+66, 0, 21, 109, 209, 0, 0, 0, 0, 
1005101, 主武器库身法10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+67, 0, 19, 110, 210, 0, 0, 0, 0, 
1005102, 主武器库身法10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 纳敏：身法+72, 0, 24, 110, 210, 0, 0, 0, 0, 
1006011, 主武器库外功攻击1低级, 1, 1006, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+6, 0, 1, 101, 201, 0, 0, 0, 0, 
1006012, 主武器库外功攻击1中级, 1, 1006, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+8, 0, 2, 101, 201, 0, 0, 0, 0, 
1006021, 主武器库外功攻击2低级, 2, 1006, 1, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+14, 0, 3, 102, 202, 0, 0, 0, 0, 
1006022, 主武器库外功攻击2中级, 2, 1006, 1, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+18, 0, 4, 102, 202, 0, 0, 0, 0, 
1006031, 主武器库外功攻击3低级, 3, 1006, 1, 3, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+20, 0, 5, 103, 203, 0, 0, 0, 0, 
1006032, 主武器库外功攻击3中级, 3, 1006, 1, 3, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+24, 0, 6, 103, 203, 0, 0, 0, 0, 
1006041, 主武器库外功攻击4低级, 4, 1006, 1, 4, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+26, 0, 7, 104, 204, 0, 0, 0, 0, 
1006042, 主武器库外功攻击4中级, 4, 1006, 1, 4, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+34, 0, 8, 104, 204, 0, 0, 0, 0, 
1006051, 主武器库外功攻击5低级, 5, 1006, 1, 5, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+36, 0, 9, 105, 205, 0, 0, 0, 0, 
1006052, 主武器库外功攻击5中级, 5, 1006, 1, 5, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+42, 0, 10, 105, 205, 0, 0, 0, 0, 
1006061, 主武器库外功攻击6低级, 6, 1006, 1, 6, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+44, 0, 11, 106, 206, 0, 0, 0, 0, 
1006062, 主武器库外功攻击6中级, 6, 1006, 1, 6, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+50, 0, 14, 106, 206, 0, 0, 0, 0, 
1006071, 主武器库外功攻击7低级, 7, 1006, 1, 7, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+52, 0, 15, 107, 207, 0, 0, 0, 0, 
1006072, 主武器库外功攻击7中级, 7, 1006, 1, 7, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+58, 0, 16, 107, 207, 0, 0, 0, 0, 
1006081, 主武器库外功攻击8低级, 8, 0, 1, 8, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+60, 0, 15, 108, 208, 0, 0, 0, 0, 
1006082, 主武器库外功攻击8中级, 8, 0, 1, 8, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+66, 0, 19, 108, 208, 0, 0, 0, 0, 
1006091, 主武器库外功攻击9低级, 9, 0, 1, 9, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+68, 0, 17, 109, 209, 0, 0, 0, 0, 
1006092, 主武器库外功攻击9中级, 9, 0, 1, 9, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+74, 0, 21, 109, 209, 0, 0, 0, 0, 
1006101, 主武器库外功攻击10低级, 10, 0, 1, 10, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+76, 0, 19, 110, 210, 0, 0, 0, 0, 
1006102, 主武器库外功攻击10中级, 10, 0, 1, 10, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 开碑：外功攻击+84, 0, 24, 110, 210, 0, 0, 0, 0, 
1007011, 主武器库内功攻击1低级, 1, 1007, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+1, 0, 1, 101, 201, 0, 0, 0, 0, 
1007012, 主武器库内功攻击1中级, 1, 1007, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+2, 0, 2, 101, 201, 0, 0, 0, 0, 
1007021, 主武器库内功攻击2低级, 2, 1007, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+3, 0, 3, 102, 202, 0, 0, 0, 0, 
1007022, 主武器库内功攻击2中级, 2, 1007, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+4, 0, 4, 102, 202, 0, 0, 0, 0, 
1007031, 主武器库内功攻击3低级, 3, 1007, 1, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+5, 0, 5, 103, 203, 0, 0, 0, 0, 
1007032, 主武器库内功攻击3中级, 3, 1007, 1, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+6, 0, 6, 103, 203, 0, 0, 0, 0, 
1007041, 主武器库内功攻击4低级, 4, 1007, 1, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+7, 0, 7, 104, 204, 0, 0, 0, 0, 
1007042, 主武器库内功攻击4中级, 4, 1007, 1, 4, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+9, 0, 8, 104, 204, 0, 0, 0, 0, 
1007051, 主武器库内功攻击5低级, 5, 1007, 1, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+10, 0, 9, 105, 205, 0, 0, 0, 0, 
1007052, 主武器库内功攻击5中级, 5, 1007, 1, 5, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+11, 0, 10, 105, 205, 0, 0, 0, 0, 
1007061, 主武器库内功攻击6低级, 6, 1007, 1, 6, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+12, 0, 11, 106, 206, 0, 0, 0, 0, 
1007062, 主武器库内功攻击6中级, 6, 1007, 1, 6, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+14, 0, 14, 106, 206, 0, 0, 0, 0, 
1007071, 主武器库内功攻击7低级, 7, 1007, 1, 7, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+15, 0, 15, 107, 207, 0, 0, 0, 0, 
1007072, 主武器库内功攻击7中级, 7, 1007, 1, 7, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+16, 0, 16, 107, 207, 0, 0, 0, 0, 
1007081, 主武器库内功攻击8低级, 8, 0, 1, 8, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+17, 0, 15, 108, 208, 0, 0, 0, 0, 
1007082, 主武器库内功攻击8中级, 8, 0, 1, 8, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+19, 0, 19, 108, 208, 0, 0, 0, 0, 
1007091, 主武器库内功攻击9低级, 9, 0, 1, 9, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+20, 0, 17, 109, 209, 0, 0, 0, 0, 
1007092, 主武器库内功攻击9中级, 9, 0, 1, 9, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+21, 0, 21, 109, 209, 0, 0, 0, 0, 
1007101, 主武器库内功攻击10低级, 10, 0, 1, 10, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+22, 0, 19, 110, 210, 0, 0, 0, 0, 
1007102, 主武器库内功攻击10中级, 10, 0, 1, 10, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+24, 0, 24, 110, 210, 0, 0, 0, 0, 
1008011, 主武器库外功防御1低级, 1, 1008, 1, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+18, 0, 1, 101, 201, 0, 0, 0, 0, 
1008012, 主武器库外功防御1中级, 1, 1008, 1, 1, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+24, 0, 2, 101, 201, 0, 0, 0, 0, 
1008021, 主武器库外功防御2低级, 2, 1008, 1, 2, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+28, 0, 3, 102, 202, 0, 0, 0, 0, 
