fashionId,itemId,suiyin,d,e,f,g,h,i,position,k,weight,
2207,6100299,0,0,0,0,0,300085, [3], weapon,1,1793, 
2208,6100300,0,0,0,0,0,300086, [3], assist_weapon,1,1794, 
2210,6100295,0,0,0,0,0,300080, [3], assist_weapon,1,1795, 
2213,6100294,0,0,0,0,0,0, [], weapon,1,1796, 
2214,6100296,0,0,0,0,0,0, [], assist_weapon,1,1797, 
2215,6100301,0,0,0,0,0,0, [], weapon,1,1798, 
2217,6100302,0,0,0,0,0,0, [], head,1,1800, 
2218,6100303,0,0,0,0,0,0, [], body,1,1801, 
2219,6100304,0,0,0,0,0,0, [], wrist,1,1802, 
2220,6100305,0,0,0,0,0,0, [], leg,1,1803, 
2221,6100310,0,0,0,0,0,300093, [3], waist,1,1804, 
2222,6100312,0,0,0,0,0,0, [], waist,1,1805, 
2223,6100314,0,0,0,0,0,300094, [3], back,1,1806, 
2224,6100316,0,0,0,0,0,0, [], face,1,1807, 
2225,6100317,0,0,0,0,0,0, [], face,1,1808, 
2226,6100263,0,0,0,0,0,0, [], head,1,1809, 
2227,6100264,0,0,0,0,0,0, [], body,1,1810, 
2228,6100265,0,0,0,0,0,0, [], wrist,1,1811, 
2229,6100266,0,0,0,0,0,0, [], leg,1,1812, 
2230,6100336,0,0,0,0,0,0, [], head,1,1813, 
2231,6100337,0,0,0,0,0,0, [], body,1,1814, 
2232,6100338,0,0,0,0,0,0, [], wrist,1,1815, 
2233,6100339,0,0,0,0,0,0, [], leg,1,1816, 
2258,6100368,0,0,0,0,0,0, [], waist,1,1817, 
2259,6100370,0,0,0,0,0,400250, [3], back,1,1818, 
2260,6100372,0,0,0,0,0,0, [], head,1,1819, 
2261,6100374,0,0,0,0,0,300095, [3], sachet,1,1820, 
2262,6100376,0,0,0,0,0,0, [], head,1,1821, 
2263,6100377,0,0,0,0,0,0, [], body,1,1822, 
2264,6100378,0,0,0,0,0,0, [], wrist,1,1823, 
2265,6100379,0,0,0,0,0,0, [], leg,1,1824, 
2290,6100416,0,0,0,0,0,0, [], head,1,1825, 
2291,6100417,0,0,0,0,0,0, [], body,1,1826, 
2292,6100418,0,0,0,0,0,0, [], wrist,1,1827, 
2293,6100419,0,0,0,0,0,0, [], leg,1,1828, 
2298,6100428,0,0,0,0,0,0, [], waist,1,1833, 
2311,6100442,0,0,0,0,0,0, [], head,1,1846, 
2312,6100444,0,0,0,0,0,0, [], headdress,1,1847, 
2313,6100446,0,0,0,0,0,0, [], head,1,2179, 
2314,6100447,0,0,0,0,0,0, [], body,1,2180, 
2315,6100448,0,0,0,0,0,0, [], wrist,1,2181, 
2316,6100449,0,0,0,0,0,0, [], leg,1,2182, 
2317,6100454,0,0,0,0,0,0, [], head,1,2183, 
2318,6100455,0,0,0,0,0,0, [], body,1,2184, 
2319,6100456,0,0,0,0,0,0, [], wrist,1,2185, 
2320,6100457,0,0,0,0,0,0, [], leg,1,2186, 
2321,6100692,0,0,0,0,0,0, [], waist,1,1856, 
2322,6100694,0,0,0,0,0,0, [], waist,1,1857, 
2323,6100462,600,0,0,0,0,0, [], wrist,1,1858, 
2324,6100463,2400,0,0,0,0,0, [], body,1,1859, 
2325,6100464,1800,0,0,0,0,0, [], head,1,1860, 
2326,6100465,1200,0,0,0,0,0, [], leg,1,1861, 
2327,6100466,900,0,0,0,0,0, [], wrist,1,1862, 
2328,6100467,3900,0,0,0,0,0, [], body,1,1863, 
2329,6100468,3000,0,0,0,0,0, [], head,1,1864, 
2330,6100469,1800,0,0,0,0,0, [], leg,1,1865, 
2331,6100470,150000,0,0,0,0,0, [], wrist,1,1866, 
2332,6100471,480000,0,0,0,0,0, [], body,1,1867, 
2333,6100472,390000,0,0,0,0,0, [], head,1,1868, 
2334,6100473,240000,0,0,0,0,0, [], leg,1,1869, 
2335,6100474,1140000,0,0,0,0,0, [], wrist,1,1870, 
2336,6100475,3840000,0,0,0,0,0, [], body,1,1871, 
2337,6100476,3150000,0,0,0,0,0, [], head,1,1872, 
2338,6100477,2040000,0,0,0,0,0, [], leg,1,1873, 
2339,6100478,1140000,0,0,0,0,0, [], wrist,1,1874, 
2340,6100479,3840000,0,0,0,0,0, [], body,1,1875, 
2341,6100480,3150000,0,0,0,0,0, [], head,1,1876, 
2342,6100481,2040000,0,0,0,0,0, [], leg,1,1877, 
2343,6100482,1140000,0,0,0,0,0, [], wrist,1,1878, 
2344,6100483,3840000,0,0,0,0,0, [], body,1,1879, 
2345,6100484,3150000,0,0,0,0,0, [], head,1,1880, 
2346,6100485,2040000,0,0,0,0,0, [], leg,1,1881, 
2347,6100486,285000,0,0,0,0,0, [], wrist,1,1882, 
2348,6100487,960000,0,0,0,0,0, [], body,1,1883, 
2349,6100488,787500,0,0,0,0,0, [], head,1,1884, 
2350,6100489,510000,0,0,0,0,0, [], leg,1,1885, 
2351,6100490,285000,0,0,0,0,0, [], wrist,1,1886, 
2352,6100491,960000,0,0,0,0,0, [], body,1,1887, 
2353,6100492,787500,0,0,0,0,0, [], head,1,1888, 
2354,6100493,510000,0,0,0,0,0, [], leg,1,1889, 
2355,6100494,285000,0,0,0,0,0, [], wrist,1,1890, 
2356,6100495,960000,0,0,0,0,0, [], body,1,1891, 
2357,6100496,787500,0,0,0,0,0, [], head,1,1892, 
2358,6100497,510000,0,0,0,0,0, [], leg,1,1893, 
2359,6100498,285000,0,0,0,0,0, [], wrist,1,1894, 
2360,6100499,960000,0,0,0,0,0, [], body,1,1895, 
2361,6100500,787500,0,0,0,0,0, [], head,1,1896, 
2362,6100501,510000,0,0,0,0,0, [], leg,1,1897, 
2363,6100502,285000,0,0,0,0,0, [], wrist,1,1898, 
2364,6100503,960000,0,0,0,0,0, [], body,1,1899, 
2365,6100504,787500,0,0,0,0,0, [], head,1,1900, 
2366,6100505,510000,0,0,0,0,0, [], leg,1,1901, 
2367,6100506,285000,0,0,0,0,0, [], wrist,1,1902, 
2368,6100507,960000,0,0,0,0,0, [], body,1,1903, 
2369,6100508,787500,0,0,0,0,0, [], head,1,1904, 
2370,6100509,510000,0,0,0,0,0, [], leg,1,1905, 
2371,6100510,285000,0,0,0,0,0, [], wrist,1,1906, 
2372,6100511,960000,0,0,0,0,0, [], body,1,1907, 
2373,6100512,787500,0,0,0,0,0, [], head,1,1908, 
2374,6100513,510000,0,0,0,0,0, [], leg,1,1909, 
2375,6100514,285000,0,0,0,0,0, [], wrist,1,1910, 
2376,6100515,960000,0,0,0,0,0, [], body,1,1911, 
2377,6100516,787500,0,0,0,0,0, [], head,1,1912, 
2378,6100517,510000,0,0,0,0,0, [], leg,1,1913, 
2379,6100518,285000,0,0,0,0,0, [], wrist,1,1914, 
2380,6100519,960000,0,0,0,0,0, [], body,1,1915, 
2381,6100520,787500,0,0,0,0,0, [], head,1,1916, 
2382,6100521,510000,0,0,0,0,0, [], leg,1,1917, 
2383,6100522,1140000,0,0,0,0,0, [], wrist,1,1918, 
2384,6100523,3840000,0,0,0,0,0, [], body,1,1919, 
2385,6100524,3150000,0,0,0,0,0, [], head,1,1920, 
2386,6100525,2040000,0,0,0,0,0, [], leg,1,1921, 
2387,6100526,285000,0,0,0,0,0, [], wrist,1,1922, 
2388,6100527,960000,0,0,0,0,0, [], body,1,1923, 
2389,6100528,787500,0,0,0,0,0, [], head,1,1924, 
2390,6100529,510000,0,0,0,0,0, [], leg,1,1925, 
2391,6100530,1140000,0,0,0,0,0, [], wrist,1,1926, 
2392,6100531,3840000,0,0,0,0,0, [], body,1,1927, 
2393,6100532,3150000,0,0,0,0,0, [], head,1,1928, 
2394,6100533,2040000,0,0,0,0,0, [], leg,1,1929, 
2395,6100534,285000,0,0,0,0,0, [], wrist,1,1930, 
2396,6100535,960000,0,0,0,0,0, [], body,1,1931, 
2397,6100536,787500,0,0,0,0,0, [], head,1,1932, 
2398,6100537,510000,0,0,0,0,0, [], leg,1,1933, 
2399,6100538,1140000,0,0,0,0,0, [], wrist,1,1934, 
2400,6100539,3840000,0,0,0,0,0, [], body,1,1935, 
2401,6100540,3150000,0,0,0,0,0, [], head,1,1936, 
2402,6100541,2040000,0,0,0,0,0, [], leg,1,1937, 
2403,6100542,1140000,0,0,0,0,0, [], wrist,1,1938, 
2404,6100543,3840000,0,0,0,0,0, [], body,1,1939, 
2405,6100544,3150000,0,0,0,0,0, [], head,1,1940, 
2406,6100545,2040000,0,0,0,0,0, [], leg,1,1941, 
2407,6100546,1140000,0,0,0,0,0, [], wrist,1,1942, 
2408,6100547,3840000,0,0,0,0,0, [], body,1,1943, 
2409,6100548,3150000,0,0,0,0,0, [], head,1,1944, 
2410,6100549,2040000,0,0,0,0,0, [], leg,1,1945, 
2411,6100550,1140000,0,0,0,0,0, [], wrist,1,1946, 
2412,6100551,3840000,0,0,0,0,0, [], body,1,1947, 
2413,6100552,3150000,0,0,0,0,0, [], head,1,1948, 
2414,6100553,2040000,0,0,0,0,0, [], leg,1,1949, 
2415,6100554,1140000,0,0,0,0,0, [], wrist,1,1950, 
2416,6100555,3840000,0,0,0,0,0, [], body,1,1951, 
2417,6100556,3150000,0,0,0,0,0, [], head,1,1952, 
2418,6100557,2040000,0,0,0,0,0, [], leg,1,1953, 
2419,6100558,1140000,0,0,0,0,0, [], wrist,1,1954, 
2420,6100559,3840000,0,0,0,0,0, [], body,1,1955, 
2421,6100560,3150000,0,0,0,0,0, [], head,1,1956, 
2422,6100561,2040000,0,0,0,0,0, [], leg,1,1957, 
2423,6100562,1140000,0,0,0,0,0, [], wrist,1,1958, 
2424,6100563,3840000,0,0,0,0,0, [], body,1,1959, 
2425,6100564,3150000,0,0,0,0,0, [], head,1,1960, 
2426,6100565,2040000,0,0,0,0,0, [], leg,1,1961, 
2427,6100566,1140000,0,0,0,0,0, [], wrist,1,1962, 
2428,6100567,3840000,0,0,0,0,0, [], body,1,1963, 
2429,6100568,3150000,0,0,0,0,0, [], head,1,1964, 
2430,6100569,2040000,0,0,0,0,0, [], leg,1,1965, 
2431,6100570,1140000,0,0,0,0,0, [], wrist,1,1966, 
2432,6100571,3840000,0,0,0,0,0, [], body,1,1967, 
2433,6100572,3150000,0,0,0,0,0, [], head,1,1968, 
2434,6100573,2040000,0,0,0,0,0, [], leg,1,1969, 
2435,6100574,1140000,0,0,0,0,0, [], wrist,1,1970, 
2436,6100575,3840000,0,0,0,0,0, [], body,1,1971, 
2437,6100576,3150000,0,0,0,0,0, [], head,1,1972, 
2438,6100577,2040000,0,0,0,0,0, [], leg,1,1973, 
2443,6100582,200,0,0,0,0,0, [], assist_weapon,1,1978, 
2444,6100583,200,0,0,0,0,0, [], weapon,1,1979, 
2445,6100584,200,0,0,0,0,0, [], assist_weapon,1,1980, 
2446,6100585,200,0,0,0,0,0, [], weapon,1,1981, 
2447,6100586,1000,0,0,0,0,0, [], assist_weapon,1,1982, 
2448,6100587,1000,0,0,0,0,0, [], weapon,1,1983, 
2449,6100588,1600,0,0,0,0,0, [], assist_weapon,1,1984, 
2450,6100589,1600,0,0,0,0,0, [], weapon,1,1985, 
2451,6100590,2600,0,0,0,0,0, [], assist_weapon,1,1986, 
2452,6100591,2600,0,0,0,0,0, [], weapon,1,1987, 
2453,6100592,4200,0,0,0,0,0, [], assist_weapon,1,1988, 
2454,6100593,4200,0,0,0,0,0, [], weapon,1,1989, 
2455,6100594,6400,0,0,0,0,0, [], assist_weapon,1,1990, 
2456,6100595,6400,0,0,0,0,0, [], weapon,1,1991, 
2457,6100596,6400,0,0,0,0,0, [], assist_weapon,1,1992, 
2458,6100597,6400,0,0,0,0,0, [], weapon,1,1993, 
2459,6100600,30000,0,0,0,0,0, [], assist_weapon,1,1994, 
2460,6100601,30000,0,0,0,0,0, [], weapon,1,1995, 
2461,6100604,84000,0,0,0,0,0, [], assist_weapon,1,1996, 
2462,6100605,84000,0,0,0,0,0, [], weapon,1,1997, 
2463,6100610,450000,0,0,0,0,0, [], assist_weapon,1,1998, 
2464,6100611,450000,0,0,0,0,0, [], weapon,1,1999, 
2465,6100598,9600,0,0,0,0,0, [], assist_weapon,1,2000, 
2466,6100599,9600,0,0,0,0,0, [], weapon,1,2001, 
2467,6100602,30000,0,0,0,0,0, [], assist_weapon,1,2002, 
2468,6100603,30000,0,0,0,0,0, [], weapon,1,2003, 
2469,6100606,84000,0,0,0,0,0, [], assist_weapon,1,2004, 
2470,6100607,84000,0,0,0,0,0, [], weapon,1,2005, 
2471,6100608,14400,0,0,0,0,0, [], assist_weapon,1,2006, 
2472,6100609,14400,0,0,0,0,0, [], weapon,1,2007, 
2473,6100614,300000,0,0,0,0,0, [], assist_weapon,1,2008, 
2474,6100615,300000,0,0,0,0,0, [], weapon,1,2009, 
2475,6100616,1200000,0,0,0,0,0, [], assist_weapon,1,2010, 
2476,6100617,1200000,0,0,0,0,0, [], weapon,1,2011, 
2477,6100622,300000,0,0,0,0,0, [], assist_weapon,1,2012, 
2478,6100623,300000,0,0,0,0,0, [], weapon,1,2013, 
2479,6100612,160000,0,0,0,0,0, [], assist_weapon,1,2014, 
2480,6100613,160000,0,0,0,0,0, [], weapon,1,2015, 
2481,6100618,160000,0,0,0,0,0, [], assist_weapon,1,2016, 
2482,6100619,160000,0,0,0,0,0, [], weapon,1,2017, 
2483,6100620,640000,0,0,0,0,0, [], assist_weapon,1,2018, 
2484,6100621,640000,0,0,0,0,0, [], weapon,1,2019, 
2485,6100624,1280000,0,0,0,0,0, [], assist_weapon,1,2020, 
2486,6100625,1280000,0,0,0,0,0, [], weapon,1,2021, 
2487,6100626,1280000,0,0,0,0,0, [], assist_weapon,1,2022, 
2488,6100627,1280000,0,0,0,0,0, [], weapon,1,2023, 
2489,6100628,1280000,0,0,0,0,0, [], assist_weapon,1,2024, 
2490,6100629,1280000,0,0,0,0,0, [], weapon,1,2025, 
2491,6100630,1280000,0,0,0,0,0, [], assist_weapon,1,2026, 
2492,6100631,1280000,0,0,0,0,0, [], weapon,1,2027, 
2493,6100632,1280000,0,0,0,0,0, [], assist_weapon,1,2028, 
2494,6100633,1280000,0,0,0,0,0, [], weapon,1,2029, 
2495,6100634,1280000,0,0,0,0,0, [], assist_weapon,1,2030, 
2496,6100635,1280000,0,0,0,0,0, [], weapon,1,2031, 
2497,6100636,1280000,0,0,0,0,0, [], assist_weapon,1,2032, 
2498,6100637,1280000,0,0,0,0,0, [], weapon,1,2033, 
2499,6100638,1280000,0,0,0,0,0, [], assist_weapon,1,2034, 
2500,6100639,1280000,0,0,0,0,0, [], weapon,1,2035, 
2501,6100640,1280000,0,0,0,0,0, [], assist_weapon,1,2036, 
2502,6100641,1280000,0,0,0,0,0, [], weapon,1,2037, 
2503,6100642,1280000,0,0,0,0,0, [], assist_weapon,1,2038, 
2504,6100643,1280000,0,0,0,0,0, [], weapon,1,2039, 
2505,6100644,1280000,0,0,0,0,0, [], assist_weapon,1,2040, 
2506,6100645,1280000,0,0,0,0,0, [], weapon,1,2041, 
2507,6100648,1280000,0,0,0,0,0, [], assist_weapon,1,2042, 
2508,6100649,1280000,0,0,0,0,0, [], weapon,1,2043, 
2553,6100696,0,0,0,0,0,0, [], back,1,2044, 
2554,6100698,0,0,0,0,0,0, [], back,1,2045, 
2555,6100700,0,0,0,0,0,0, [], back,1,2046, 
2556,6100702,0,0,0,0,0,0, [], back,1,2047, 
2557,6100704,0,0,0,0,0,0, [], back,1,2048, 
2558,6100706,0,0,0,0,0,400291, [3], waist,1,2049, 
2559,6100708,0,0,0,0,0,0, [], waist,1,2050, 
2560,6100709,0,0,0,0,0,0, [], waist,1,2051, 
2561,6100710,0,0,0,0,0,300097, [3], assist_weapon,1,2052, 
2562,6100711,0,0,0,0,0,300096, [3], weapon,1,2053, 
2563,6100714,0,0,0,0,0,0, [], head,1,2187, 
2266,6100384,0,0,0,0,0,0, [], head,1,2055, 
2267,6100385,0,0,0,0,0,0, [], body,1,2056, 
2268,6100386,0,0,0,0,0,0, [], wrist,1,2057, 
2269,6100387,0,0,0,0,0,0, [], leg,1,2058, 
2564,6100716,0,0,0,0,0,0, [], face,1,2189, 
2565,6100717,0,0,0,0,0,0, [], face,1,2190, 
2566,6100718,0,0,0,0,0,0, [], back,1,2191, 
2567,6100720,0,0,0,0,0,400292, [3], sachet,1,2192, 
2568,6100722,0,0,0,0,0,0, [], head,1,2193, 
2569,6100723,0,0,0,0,0,0, [], body,1,2194, 
2570,6100724,0,0,0,0,0,0, [], wrist,1,2195, 
2571,6100725,0,0,0,0,0,0, [], leg,1,2196, 
2572,6100730,0,0,20170001,0,0,0, [], vehicle,1,2067, 
2573,4013001,0,0,0,0,0,0, [], mount,1,2068, 
2574,4013002,0,0,0,0,0,0, [], mount,1,2069, 
2575,4013003,0,0,0,0,0,0, [], mount,1,2070, 
2576,4013004,0,0,0,0,0,0, [], mount,1,2071, 
2577,4013005,0,0,0,0,0,0, [], mount,1,2072, 
2578,4013006,0,0,0,0,0,0, [], mount,1,2073, 
2579,4013007,0,0,0,0,0,0, [], mount,1,2074, 
2580,4013008,0,0,0,0,0,0, [], mount,1,2075, 
2581,4017001,0,0,0,0,0,0, [], saddle,1,2076, 
2582,4017002,0,0,0,0,0,0, [], saddle,1,2077, 
2583,4017003,0,0,0,0,0,0, [], saddle,1,2078, 
2584,4017004,0,0,0,0,0,0, [], saddle,1,2079, 
2585,4017005,0,0,0,0,0,0, [], saddle,1,2080, 
2586,4017006,0,0,0,0,0,0, [], saddle,1,2081, 
2587,4017007,0,0,0,0,0,0, [], saddle,1,2082, 
2588,4017008,0,0,0,0,0,0, [], saddle,1,2083, 
2589,4017009,0,0,0,0,0,0, [], saddle,1,2084, 
2590,4017010,0,0,0,0,0,0, [], saddle,1,2085, 
2591,4017011,0,0,0,0,0,0, [], saddle,1,2086, 
2592,4017202,0,0,0,0,0,0, [], saddle,1,2087, 
2593,4017200,0,0,0,0,0,0, [], saddle,1,2088, 
2594,4017204,0,0,0,0,0,0, [], saddle,1,2089, 
2595,4017300,0,0,0,0,0,0, [], mount,1,2090, 
2596,4017302,0,0,0,0,0,0, [], saddle,1,2091, 
2597,4017304,0,0,0,0,0,0, [], saddle,1,2092, 
2598,4017306,0,0,0,0,0,0, [], saddle,1,2093, 
2599,4017308,0,0,0,0,0,0, [], saddle,1,2094, 
2600,4013010,0,0,0,0,0,0, [], mount,1,2095, 
2601,4013012,0,0,0,0,0,0, [], mount,1,2096, 
2602,4027008,0,0,0,0,0,0, [], saddle,1,2097, 
2603,4027009,0,0,0,0,0,0, [], saddle,1,2098, 
2604,4027011,0,0,0,0,0,0, [], saddle,1,2099, 
2605,4027304,0,0,0,0,0,0, [], saddle,1,2100, 
2606,4027306,0,0,0,0,0,0, [], saddle,1,2101, 
2607,4027308,0,0,0,0,0,0, [], saddle,1,2102, 
2608,4017310,0,0,0,0,0,0, [], saddle,1,2103, 
2609,4027310,0,0,0,0,0,0, [], saddle,1,2104, 
2610,4017312,0,0,0,0,0,0, [], saddle,1,2105, 
2611,4027312,0,0,0,0,0,0, [], saddle,1,2106, 
2612,4017314,0,0,0,0,0,0, [], saddle,1,2107, 
2613,4027314,0,0,0,0,0,0, [], saddle,1,2108, 
2614,4017316,0,0,0,0,0,0, [], saddle,1,2109, 
2615,4027316,0,0,0,0,0,0, [], saddle,1,2110, 
2616,4017318,0,0,0,0,0,0, [], saddle,1,2111, 
2617,4027318,0,0,0,0,0,0, [], saddle,1,2112, 
2618,4017320,0,0,0,0,0,0, [], saddle,1,2113, 
2619,4027320,0,0,0,0,0,0, [], saddle,1,2114, 
2620,4013020,0,0,0,0,0,0, [], mount,1,2115, 
2621,4013027,0,0,0,0,0,0, [], mount,1,2116, 
2622,4013028,0,0,0,0,0,0, [], mount,1,2117, 
2623,4017327,0,0,0,0,0,0, [], saddle,1,2118, 
2624,4017328,0,0,0,0,0,0, [], saddle,1,2119, 
2625,4017329,0,0,0,0,0,0, [], saddle,1,2120, 
2626,4017330,0,0,0,0,0,0, [], saddle,1,2121, 
2627,4017339,0,0,0,0,0,0, [], saddle,1,2122, 
2628,4017341,0,0,0,0,0,0, [], saddle,1,2123, 
2629,4017343,0,0,0,0,0,0, [], saddle,1,2124, 
2630,4017345,0,0,0,0,0,0, [], saddle,1,2125, 
2631,4017347,0,0,0,0,0,0, [], mount,1,2126, 
2632,4017350,0,0,0,0,0,0, [], saddle,1,2127, 
2633,4017351,0,0,0,0,0,0, [], saddle,1,2128, 
2634,6100750,0,0,0,0,0,400301, [3], weapon,1,2129, 
2635,6100751,0,0,0,0,0,400302, [3], assist_weapon,1,2130, 
2636,6100752,0,0,0,0,0,400303, [3], weapon,1,2131, 
2637,6100753,0,0,0,0,0,400304, [3], assist_weapon,1,2132, 
2638,6100754,0,0,0,0,0,400305, [3], weapon,1,2133, 
2639,6100755,0,0,0,0,0,400306, [3], assist_weapon,1,2134, 
2640,6100756,0,0,0,0,0,400307, [3], weapon,1,2135, 
2641,6100757,0,0,0,0,0,400308, [3], assist_weapon,1,2136, 
2642,6100758,0,0,0,0,0,0, [], weapon,1,2137, 
2643,6100759,0,0,0,0,0,400310, [3], assist_weapon,1,2138, 
2644,6100760,0,0,0,0,0,400311, [3], weapon,1,2139, 
2645,6100761,0,0,0,0,0,400312, [3], assist_weapon,1,2140, 
2646,6100762,0,0,0,0,0,400313, [3], weapon,1,2141, 
2647,6100763,0,0,0,0,0,400314, [3], assist_weapon,1,2142, 
2648,6100764,0,0,0,0,0,0, [], assist_weapon,1,2143, 
2649,6100765,0,0,0,0,0,0, [], weapon,1,2144, 
2650,6100766,0,0,0,0,0,400317, [3], weapon,1,2145, 
2651,6100767,0,0,0,0,0,400318, [3], assist_weapon,1,2146, 
2652,6100800,1280000,0,0,0,0,0, [], weapon,1,2147, 
2653,6100802,1280000,0,0,0,0,0, [], weapon,1,2148, 
2654,6100803,1280000,0,0,0,0,0, [], weapon,1,2149, 
2655,6100821,1280000,0,0,0,0,0, [], weapon,1,2150, 
2656,6100805,1280000,0,0,0,0,0, [], weapon,1,2151, 
2657,6100806,1280000,0,0,0,0,0, [], weapon,1,2152, 
2658,6100807,1280000,0,0,0,0,0, [], weapon,1,2153, 
2659,6100808,1280000,0,0,0,0,0, [], weapon,1,2154, 
2660,6100809,1280000,0,0,0,0,0, [], assist_weapon,1,2155, 
2661,6100811,1280000,0,0,0,0,0, [], assist_weapon,1,2156, 
2662,6100812,1280000,0,0,0,0,0, [], assist_weapon,1,2157, 
2663,6100813,1280000,0,0,0,0,0, [], assist_weapon,1,2158, 
2664,6100814,1280000,0,0,0,0,0, [], assist_weapon,1,2159, 
2665,6100815,1280000,0,0,0,0,0, [], assist_weapon,1,2160, 
2666,6100816,1280000,0,0,0,0,0, [], assist_weapon,1,2161, 
2667,6100835,1280000,0,0,0,0,0, [], assist_weapon,1,2162, 
2668,6100818,1280000,0,0,0,0,0, [], weapon,1,2163, 
2669,6100819,1280000,0,0,0,0,0, [], weapon,1,2164, 
2670,6100820,1280000,0,0,0,0,0, [], weapon,1,2165, 
2672,6100822,1280000,0,0,0,0,0, [], weapon,1,2167, 
2673,6100823,1280000,0,0,0,0,0, [], weapon,1,2168, 
2674,6100824,1280000,0,0,0,0,0, [], weapon,1,2169, 
2675,6100826,1280000,0,0,0,0,0, [], weapon,1,2170, 
2676,6100827,1280000,0,0,0,0,0, [], assist_weapon,1,2171, 
2677,6100828,1280000,0,0,0,0,0, [], assist_weapon,1,2172, 
2678,6100829,1280000,0,0,0,0,0, [], assist_weapon,1,2173, 
2679,6100830,1280000,0,0,0,0,0, [], assist_weapon,1,2174, 
2680,6100831,1280000,0,0,0,0,0, [], assist_weapon,1,2175, 
2681,6100832,1280000,0,0,0,0,0, [], assist_weapon,1,2176, 
2682,6100833,1280000,0,0,0,0,0, [], assist_weapon,1,2177, 
2683,6100856,0,0,20170002,0,0,0, [], vehicle,1,2178, 
2684,6100857,0,0,0,0,0,0, [], face,1,2179, 
2685,6100858,0,0,0,0,0,0, [], face,1,2180, 
2686,6100859,0,0,0,0,0,0, [], face,1,2181, 
2687,6100860,0,0,0,0,0,0, [], face,1,2182, 
2688,6100865,0,0,0,0,0,0, [], head,1,2214, 
2689,6100866,0,0,0,0,0,0, [], body,1,2215, 
2690,6100867,0,0,0,0,0,0, [], wrist,1,2216, 
2691,6100868,0,0,0,0,0,0, [], leg,1,2217, 
2692,4017368,0,0,0,0,0,0, [], horse_back,1,2187, 
2693,6100873,0,0,0,0,0,400327, [3], sachet,1,2218, 
2694,6100891,0,0,0,0,0,0, [], headdress,0,1847, 
4013,6100893,0,0,0,0,0,400328, [3], back,1,2206, 
4014,6100894,0,0,0,0,0,400329, [3], waist,1,2207, 
4015,6100895,0,0,0,0,0,400330, [3], waist,1,2208, 
4016,6100896,0,0,0,0,0,400331, [3], back,0,2209, 
4017,6100897,0,0,0,0,0,400332, [3], back,0,2210, 
4018,6100898,0,0,0,0,0,400333, [3], back,0,2211, 
4005,6100875,0,0,0,0,0,0, [], head,1,2198, 
4006,6100876,0,0,0,0,0,0, [], body,1,2199, 
4007,6100877,0,0,0,0,0,0, [], wrist,1,2200, 
4008,6100878,0,0,0,0,0,0, [], leg,1,2201, 
4009,6100883,0,0,0,0,0,0, [], head,0,2202, 
4010,6100884,0,0,0,0,0,0, [], body,0,2203, 
4011,6100885,0,0,0,0,0,0, [], wrist,0,2204, 
4012,6100886,0,0,0,0,0,0, [], leg,0,2205, 
4019,4017369,0,0,0,0,0,0, [], horse_back,1,2212, 
4020,4017370,0,0,0,0,0,0, [], horse_back,1,2213, 
2699,6100900,0,0,0,0,0,0, [], face,1,2218, 
2700,6100901,0,0,0,0,0,0, [], face,1,2219, 
4021,6100907,0,0,0,0,0,400336, [3], back,0,2212, 
4022,6100905,0,0,0,0,0,0, [], back,1,2213, 
4023,6100908,0,0,0,0,0,0, [], waist,1,2214, 
4024,4017373,0,0,0,0,0,0, [], saddle,1,2215, 
4025,4017375,0,0,0,0,0,0, [], saddle,1,2216, 
4026,4017377,0,0,0,0,0,0, [], horse_back,1,2217, 
4027,4017379,0,0,0,0,0,0, [], saddle,1,2218, 
4028,4017381,0,0,0,0,0,0, [], saddle,1,2219, 
4029,4017383,0,0,0,0,0,0, [], horse_back,1,2220, 
4030,6100909,0,0,0,0,0,0, [], head,1,2221, 
4031,6100910,0,0,0,0,0,0, [], body,1,2222, 
4032,6100911,0,0,0,0,0,0, [], wrist,1,2223, 
4033,6100912,0,0,0,0,0,0, [], leg,1,2224, 
4034,6100917,0,0,20170003,0,0,0, [], vehicle,1,2214, 
4035,6100918,0,0,0,0,0,0, [], face,1,2225, 
4036,6100919,0,0,0,0,0,0, [], face,1,2226, 
4037,6100920,0,0,0,0,0,0, [], head,1,2227, 
4038,6100921,0,0,0,0,0,0, [], body,1,2228, 
4039,6100922,0,0,0,0,0,0, [], wrist,1,2229, 
4040,6100923,0,0,0,0,0,0, [], leg,1,2230, 
